Overall Accuracy: 99.97551620011426
Class 1 Accuracy: 99.98073217726397
Class 2 Accuracy: 99.97411472354524
Predict	Actual	Dist. from plane
2	2	6.28071
2	2	6.27929
2	2	6.73082
2	2	6.89869
2	2	6.28256
1	1	-4.90150
2	2	6.62019
2	2	6.24995
1	1	-3.27187
2	2	6.95058
2	2	6.24357
2	2	7.06301
2	2	7.09112
2	2	6.72254
2	2	6.25619
2	2	6.88923
2	2	6.72528
1	1	-4.89410
2	2	6.26887
2	2	6.85672
2	2	6.21459
1	1	-1.61188
1	1	-2.44301
2	2	6.64393
1	1	-3.68301
1	1	-2.19147
2	2	5.51658
2	2	6.73439
2	2	6.79373
2	2	6.24366
2	2	6.63547
2	2	6.57268
2	2	6.85867
1	1	-2.31997
2	2	7.15619
2	2	6.24335
2	2	7.33675
1	1	-3.75035
2	2	6.26238
1	1	-1.84679
1	1	-2.04124
2	2	6.78232
1	1	-3.08459
2	2	6.82875
2	2	6.59957
2	2	6.31895
2	2	6.65684
1	1	-3.76574
2	2	6.24334
1	1	-3.48008
2	2	6.25596
2	2	6.74000
1	1	-2.25516
2	2	6.53826
2	2	6.37467
2	2	6.95999
2	2	6.26790
2	2	7.04652
2	2	6.26906
2	2	7.10031
2	2	6.67390
2	2	6.24342
2	2	7.08155
2	2	1.22471
2	2	6.32087
2	2	6.62803
2	2	6.91355
2	2	6.95016
1	1	-1.82470
2	2	7.23004
2	2	6.25619
2	2	6.24338
2	2	6.73851
1	1	-4.11113
1	1	-3.06304
2	2	6.26561
2	2	7.06301
2	2	7.21958
2	2	6.59957
2	2	6.25945
2	2	6.59378
2	2	6.26071
2	2	6.40286
1	1	-2.93689
1	1	-3.23630
2	2	7.00865
2	2	6.73135
1	1	-3.13353
2	2	8.60704
2	2	6.66000
2	2	7.03962
1	1	-2.53128
1	1	-4.88019
1	1	-3.16209
1	1	-2.85622
2	2	6.37070
2	2	6.25763
2	2	7.13671
2	2	6.88856
1	1	-2.46491
2	2	2.42740
2	2	6.93958
1	1	-2.68656
2	2	6.29992
2	2	6.26249
2	2	6.92433
2	2	6.27707
2	2	7.39725
2	2	7.42758
2	2	6.78376
2	2	7.11228
1	1	-3.14525
1	1	-2.49357
2	2	6.58089
2	2	6.53469
2	2	6.31587
2	2	7.53101
2	2	6.84959
2	2	6.26379
2	2	6.58948
2	2	6.24336
2	2	6.24339
2	2	6.90320
2	2	8.60704
2	2	6.83507
2	2	6.91186
2	2	6.48649
2	2	7.04475
2	2	6.89586
2	2	6.90880
2	2	7.22624
2	2	6.85545
2	2	6.24342
2	2	6.81790
2	2	6.28563
2	2	7.06121
2	2	6.85252
2	2	7.15619
2	2	6.81657
2	2	6.91355
2	2	6.66905
2	2	6.96314
2	2	7.18983
1	1	-2.89426
2	2	6.71690
2	2	6.94992
2	2	6.48989
2	2	6.89869
2	2	6.88530
2	2	7.04475
2	2	6.27876
2	2	6.59378
2	2	6.72110
2	2	6.24443
2	2	6.59957
1	1	-3.60925
2	2	7.56011
2	2	6.72352
2	2	6.57851
2	2	7.57279
1	1	-3.54727
2	2	6.73769
2	2	6.25264
2	2	7.19355
2	2	10.58022
2	2	6.25779
2	2	6.24333
2	2	6.27288
1	1	-3.27097
2	2	6.32532
2	2	6.71262
1	1	-2.11027
2	2	6.24470
2	2	8.78873
2	2	6.91202
2	2	6.66139
2	2	7.06144
2	2	6.55199
2	2	6.90165
2	2	6.72254
1	1	-2.08024
2	2	6.64996
2	2	2.79684
2	2	6.32960
2	2	6.24334
2	2	6.84219
2	2	6.75210
2	2	6.95308
2	2	6.98290
1	1	-3.01942
2	2	8.78640
1	1	-2.81592
2	2	6.73263
2	2	6.63614
2	2	6.93142
2	2	6.75420
2	2	6.24334
2	2	6.73324
1	1	-3.61495
2	2	6.27298
2	2	6.24382
2	2	7.13671
2	2	6.24443
2	2	6.74187
2	2	6.59712
2	2	6.69439
2	2	6.24343
2	2	6.53834
1	1	-3.35898
2	2	6.84805
2	2	6.39745
2	2	7.11937
2	2	6.26379
1	1	-2.69331
2	2	6.29530
1	1	-2.26715
2	2	6.53090
2	2	7.52211
2	2	6.63271
1	1	-3.10507
2	2	6.27745
2	2	6.90730
2	2	7.59525
2	2	6.24334
2	2	6.26440
2	2	6.89655
2	2	6.58903
2	2	6.24334
2	2	6.64393
2	2	9.60825
2	2	6.66206
1	1	-2.08024
2	2	6.28619
2	2	6.74812
1	1	-3.36902
2	2	6.96339
2	2	6.26838
2	2	6.24334
2	2	6.28906
2	2	7.17699
2	2	7.43735
2	2	6.73324
2	2	6.24354
2	2	6.25430
2	2	6.24352
1	1	-3.74593
2	2	6.24339
2	2	6.24781
2	2	6.92638
2	2	6.74452
2	2	6.26887
1	1	-2.56182
2	2	6.31428
2	2	11.83655
1	1	-2.34959
2	2	6.63547
2	2	6.97351
1	1	-4.80192
2	2	6.66206
2	2	6.24337
2	2	6.24335
2	2	6.27084
2	2	6.68824
2	2	6.90913
2	2	6.52605
2	2	6.73420
2	2	6.85252
2	2	6.51836
2	2	6.25146
2	2	6.26561
1	1	-3.36716
2	2	6.28344
2	2	7.35469
2	2	5.32780
2	2	6.72254
2	2	6.85622
1	1	-4.41902
1	1	-2.78775
2	2	7.08155
2	2	6.58030
2	2	6.79378
2	2	6.26255
1	1	-2.63156
2	2	6.24362
2	2	6.24351
2	2	7.22628
2	2	6.24346
2	2	6.27529
2	2	6.24333
2	2	6.24824
2	2	6.44424
2	2	6.25595
2	2	6.65705
2	2	6.83507
2	2	7.04475
2	2	6.26048
1	1	-3.90673
2	2	6.45229
2	2	6.73324
2	2	7.00790
2	2	6.58330
2	2	7.08366
2	2	6.24333
2	2	6.97768
2	2	6.97412
2	2	6.24342
1	1	-7.77013
2	2	6.65074
2	2	6.56158
1	1	-3.80880
2	2	6.27592
1	1	-3.20649
2	2	6.66206
2	2	6.24988
2	2	6.92638
2	2	6.35927
1	1	-3.89477
2	2	6.40320
1	1	-2.17091
2	2	6.48989
2	2	5.10493
2	2	6.24386
1	1	-3.04366
2	2	6.24467
2	2	7.03406
1	1	-4.42370
2	2	6.24336
1	1	-1.68008
2	2	6.24334
2	2	6.85622
2	2	6.85669
2	2	1.52523
2	2	6.51026
2	2	6.79229
2	2	6.61968
1	1	-1.75636
2	2	6.24472
1	1	-3.25547
2	2	6.88950
1	1	-3.55360
2	2	6.06053
2	2	6.24488
2	2	6.89035
2	2	6.85672
2	2	7.19355
2	2	6.24419
2	2	6.24334
2	2	6.29725
2	2	6.65847
2	2	6.24589
2	2	6.24355
1	1	-1.64425
2	2	6.27134
2	2	7.17699
2	2	10.90793
2	2	6.28119
2	2	6.88581
1	1	-3.08046
2	2	7.02464
2	2	6.66791
2	2	6.26890
2	2	8.71378
2	2	6.28691
2	2	7.09415
2	2	6.25668
2	2	6.26204
2	2	6.85634
2	2	6.97768
2	2	6.52205
1	1	-3.75136
2	2	6.80712
1	1	-3.25270
2	2	5.10493
2	2	6.59957
2	2	7.03877
2	2	6.61441
2	2	6.71690
1	1	-4.05474
2	2	6.26451
2	2	6.24334
2	2	6.26302
2	2	7.01466
1	1	-5.99234
1	1	-3.21637
2	2	6.25606
2	2	6.27924
2	2	6.27042
2	2	6.24507
2	2	6.70456
2	2	6.24334
2	2	6.24338
2	2	8.69447
2	2	6.26934
2	2	6.64393
1	1	-2.92613
1	1	-2.30086
2	2	7.34407
2	2	7.15852
2	2	6.67947
2	2	6.24338
2	2	1.52523
2	2	6.59797
2	2	6.26302
2	2	6.27985
1	1	-2.62855
2	2	2.99298
2	2	6.27298
2	2	10.68969
2	2	7.34740
2	2	6.94671
2	2	8.12110
2	2	6.24481
1	1	-3.06940
1	1	-4.70473
2	2	6.88675
2	2	7.04613
2	2	5.72639
2	2	6.29289
2	2	7.04933
1	1	-3.64971
2	2	6.64393
2	2	6.96441
2	2	6.83837
2	2	6.68628
1	1	-2.78633
2	2	6.48854
2	2	6.26887
2	2	7.04613
2	2	6.24952
2	2	6.60620
2	2	6.89869
2	2	6.27535
2	2	6.85545
2	2	11.70664
2	2	6.24466
2	2	6.24503
2	2	6.87541
2	2	2.39269
2	2	6.50933
1	1	-3.45031
1	1	-2.87201
2	2	6.66805
2	2	6.24337
2	2	6.24342
2	2	6.85672
2	2	6.24373
1	1	-1.88904
2	2	6.72528
2	2	6.26887
2	2	7.34636
2	2	6.82514
1	1	-3.63058
2	2	6.68493
2	2	6.91355
2	2	6.27545
2	2	6.88950
2	2	6.25820
1	1	-4.36425
2	2	6.24743
2	2	6.28149
2	2	6.61968
2	2	6.29335
1	1	-4.54454
2	2	6.91355
2	2	6.24450
2	2	6.24757
2	2	7.03338
1	1	-2.00672
2	2	7.15347
2	2	10.49235
2	2	6.91355
2	2	6.26532
2	2	6.78643
1	1	-3.82788
2	2	6.36321
1	1	-2.64427
2	2	6.67850
2	2	6.53469
2	2	6.27461
2	2	8.74008
1	1	-3.89515
1	1	-5.21404
2	2	6.86294
1	1	-7.87921
2	2	6.89869
1	1	-3.78153
1	1	-3.45966
2	2	6.78526
2	2	7.37796
2	2	8.54270
2	2	6.25430
2	2	6.24340
2	2	6.70456
2	2	6.24707
2	2	6.24333
2	2	6.60620
2	2	6.87454
2	2	6.89655
1	1	-3.27243
2	2	6.87454
2	2	6.64393
2	2	6.26890
2	2	6.85622
2	2	6.88076
1	1	-3.61614
2	2	6.48121
1	1	-3.34953
2	2	6.64883
2	2	6.26000
1	1	-3.50157
2	2	6.77621
1	1	-8.23220
2	2	6.28011
1	1	-1.77365
2	2	6.60139
1	1	-2.98320
2	2	6.63034
2	2	6.63547
2	2	6.76707
1	1	-3.51117
2	2	6.24333
2	2	6.30826
2	2	6.93142
2	2	6.93703
1	1	-4.21901
2	2	6.60620
1	1	-2.70073
2	2	6.24442
1	1	-3.65765
1	1	-2.57397
1	1	-3.73352
1	1	-3.27187
2	2	6.73324
1	1	-2.65700
2	2	6.73420
2	2	6.24743
2	2	6.73439
2	2	6.85634
2	2	6.63258
2	2	6.73439
2	2	6.24367
2	2	6.28915
2	2	7.12979
1	1	-4.19479
2	2	6.24558
2	2	6.27144
2	2	6.24334
2	2	6.51687
2	2	6.28123
2	2	6.24333
2	2	6.91355
2	2	6.96314
1	1	-3.64450
2	2	6.27894
2	2	7.64272
2	2	6.88950
2	2	6.91186
2	2	6.82553
2	2	6.88856
1	1	-4.11558
1	1	-2.58165
2	2	7.03922
1	1	-2.43154
2	2	6.24333
2	2	6.39908
1	1	-1.64145
2	2	6.32584
1	1	-2.63756
2	2	6.24333
2	2	6.88581
2	2	6.94671
2	2	6.84219
2	2	6.72528
2	2	6.72264
2	2	6.38500
2	2	6.24781
2	2	7.08155
2	2	6.79486
2	2	6.34855
1	1	-3.96699
1	1	-2.16990
2	2	7.21733
2	2	6.24334
2	2	6.88091
2	2	8.33515
2	2	6.24339
1	1	-5.51124
1	1	-3.45820
2	2	7.00645
2	2	6.49721
2	2	7.03962
2	2	6.73420
2	2	6.97441
2	2	6.27287
2	2	7.13243
2	2	6.92828
2	2	6.24334
1	1	-3.01578
2	2	7.04475
2	2	6.30202
2	2	6.38133
2	2	6.26240
2	2	6.24483
2	2	6.94671
2	2	6.24352
2	2	6.61764
2	2	7.01094
2	2	6.54150
2	2	6.24632
2	2	6.24401
2	2	6.32509
1	1	-3.25775
2	2	7.11878
2	2	6.94671
2	2	6.26887
2	2	6.24334
2	2	10.50960
1	1	-2.88160
2	2	7.20728
2	2	6.67947
1	1	-3.18367
2	2	6.73324
2	2	6.64412
2	2	6.37225
1	1	-2.72749
2	2	8.14839
2	2	6.47406
2	2	7.43589
2	2	7.06144
2	2	6.91355
2	2	7.19162
1	1	-3.69565
2	2	6.68384
1	1	-2.28044
1	1	-3.48751
2	2	6.90836
2	2	6.24335
1	1	-3.18984
1	1	-4.98749
2	2	6.24358
1	1	-2.73496
2	2	7.04481
2	2	6.48854
2	2	6.85545
1	1	-2.05962
2	2	6.58960
2	2	6.68661
2	2	7.03406
2	2	6.40599
1	1	-3.41923
2	2	8.13023
1	1	-2.81407
2	2	7.12473
2	2	6.24911
2	2	6.62803
2	2	6.91355
2	2	6.71086
1	1	-3.69225
2	2	7.00865
2	2	11.30720
2	2	6.60620
2	2	6.26887
2	2	6.24344
2	2	6.07644
2	2	6.71690
2	2	6.62721
2	2	6.88920
2	2	6.60139
1	1	-2.91781
2	2	6.94947
2	2	6.26071
2	2	7.04475
2	2	6.59485
2	2	7.04675
2	2	7.04652
2	2	6.24714
1	1	-3.80407
2	2	6.43614
2	2	6.64484
2	2	10.91635
2	2	6.27512
1	1	-2.71246
2	2	6.24931
2	2	11.82868
2	2	6.24343
2	2	6.52868
2	2	6.26071
2	2	6.24339
2	2	6.63547
2	2	6.65074
1	1	-4.74920
2	2	6.89964
2	2	6.27784
2	2	6.73263
1	1	-2.22499
2	2	6.73439
2	2	6.94399
2	2	6.24333
2	2	7.12785
2	2	7.24647
2	2	3.70592
2	2	6.93329
2	2	6.27635
2	2	8.30655
2	2	9.25829
2	2	6.29870
1	1	-8.44160
2	2	10.82350
2	2	6.25213
2	2	7.56046
2	2	7.00510
1	1	-4.18657
2	2	6.91355
1	1	-1.68010
2	2	7.03406
2	2	6.24352
2	2	6.89655
2	2	7.13692
2	2	6.37906
2	2	6.90089
2	2	6.71387
2	2	6.24333
1	1	-4.03443
2	2	6.90320
2	2	6.24336
2	2	7.21958
2	2	6.59957
2	2	6.50515
2	2	6.53045
1	1	-2.46347
2	2	6.84756
2	2	6.63806
1	1	-3.95250
2	2	6.91355
1	1	-3.31896
2	2	6.26775
2	2	7.19355
2	2	6.50135
2	2	6.96924
2	2	6.26792
2	2	6.73439
2	2	6.64484
2	2	6.79673
2	2	10.28602
2	2	6.98153
2	2	9.50747
2	2	6.89869
2	2	6.02951
2	2	6.25537
2	2	6.77463
1	1	-1.59927
1	1	-2.32736
2	2	6.88047
2	2	6.91186
2	2	6.24450
1	1	-2.79256
2	2	6.64484
2	2	6.63806
2	2	6.25914
2	2	6.54802
2	2	6.26518
2	2	6.99242
2	2	6.53900
1	1	-3.26063
2	2	6.60620
2	2	6.85634
2	2	6.55547
2	2	7.00865
2	2	6.66905
2	2	7.54364
2	2	7.01106
2	2	7.19358
1	1	-2.87555
1	1	-2.50837
2	2	6.26548
2	2	6.25820
2	2	4.63376
2	2	6.24341
1	1	-1.60601
2	2	6.26576
2	2	6.83507
1	1	-3.29347
2	2	6.24335
2	2	6.35070
2	2	6.25603
1	1	-1.52215
2	2	7.00798
2	2	8.06929
1	1	-2.45226
2	2	6.85252
2	2	6.25820
2	2	6.27071
1	1	-3.45667
2	2	6.24335
2	2	6.89586
1	1	-2.87861
1	1	-4.43617
2	2	6.27102
1	1	-3.82751
1	1	-3.32185
2	2	6.48352
2	2	6.99964
2	2	7.86756
2	2	6.60856
2	2	6.66206
2	2	6.79172
1	1	-4.13934
1	1	-4.10700
1	1	-1.97703
2	2	6.65074
2	2	6.24333
2	2	6.24334
2	2	6.24443
1	1	-2.41158
2	2	6.89586
2	2	6.90320
2	2	6.24334
2	2	6.36442
2	2	6.31004
2	2	6.29294
2	2	6.63547
1	1	-2.17750
1	1	-2.92158
2	2	6.89869
2	2	7.00114
2	2	6.67210
1	1	-3.31080
2	2	6.26561
2	2	6.24334
2	2	6.24443
1	1	-2.11404
2	2	6.26532
2	2	6.84341
2	2	6.85252
2	2	7.00865
2	2	6.94671
2	2	6.24335
2	2	6.87102
2	2	7.35469
2	2	6.54872
2	2	6.24334
1	1	-3.36338
2	2	6.25081
2	2	7.25521
2	2	6.37501
2	2	11.87749
2	2	6.43623
2	2	6.24336
2	2	6.26696
2	2	6.76819
2	2	6.24340
2	2	6.83909
2	2	6.28343
1	1	-3.52982
1	1	-4.34491
1	1	-3.47975
1	1	-1.28861
2	2	6.24335
2	2	7.04846
2	2	9.83242
2	2	6.97833
2	2	6.71262
2	2	8.40024
2	2	6.73780
2	2	6.24349
1	1	-3.76022
2	2	6.24346
2	2	6.79229
2	2	6.73439
1	1	-3.61296
2	2	6.84805
2	2	7.00871
2	2	7.33583
2	2	6.27180
2	2	7.10031
2	2	6.38430
1	1	-3.37565
2	2	6.86294
2	2	6.76526
2	2	6.61441
2	2	5.98109
1	1	-1.86138
1	1	-2.33865
1	1	-2.96779
2	2	6.58495
2	2	7.62127
2	2	7.07020
2	2	6.26824
2	2	6.26890
2	2	6.77648
2	2	6.24339
2	2	7.42500
2	2	7.53870
2	2	6.58169
1	1	-4.13934
2	2	6.85672
2	2	8.45721
2	2	6.28011
2	2	6.93887
2	2	6.26790
2	2	6.84341
2	2	6.97881
2	2	6.63547
2	2	6.95119
2	2	6.25592
2	2	6.24335
2	2	6.26887
1	1	-4.31601
2	2	7.08093
2	2	2.87081
2	2	6.24408
2	2	6.42055
1	1	-2.79268
2	2	6.27288
2	2	6.28765
2	2	7.07064
2	2	6.85252
2	2	6.89869
2	2	6.96906
2	2	6.25763
2	2	6.24341
2	2	6.35170
2	2	7.24604
2	2	6.24467
2	2	6.66446
2	2	6.43800
2	2	6.70393
2	2	6.70415
1	1	-3.67967
2	2	6.52852
2	2	7.18640
1	1	-4.45177
2	2	6.94399
2	2	7.04475
2	2	6.67235
2	2	6.24390
2	2	8.83531
2	2	6.24342
2	2	6.90913
2	2	6.24923
1	1	-4.13444
2	2	6.81802
1	1	-7.17571
2	2	10.51362
2	2	6.79310
2	2	6.25155
2	2	7.35469
2	2	6.46718
2	2	6.61165
2	2	6.73082
2	2	6.24614
2	2	6.90094
2	2	6.85165
2	2	6.25088
2	2	6.53140
2	2	7.00865
2	2	6.28777
2	2	6.26774
2	2	6.26094
2	2	6.29929
2	2	7.53915
1	1	-4.41235
2	2	3.11159
2	2	4.95617
2	2	6.24335
2	2	6.51261
2	2	6.26887
1	1	-6.42454
2	2	6.26000
2	2	7.13692
2	2	6.85386
2	2	6.25065
2	2	6.24610
1	1	-1.24126
2	2	6.84805
2	2	6.86290
2	2	6.48709
2	2	6.29396
2	2	6.59283
2	2	6.79004
2	2	6.26810
2	2	7.08418
1	1	-2.57213
1	1	-2.87584
2	2	6.72681
2	2	7.14288
2	2	6.64053
2	2	6.91355
1	1	-2.43195
2	2	6.88513
2	2	6.24349
2	2	6.61319
2	2	6.24343
1	1	-4.34248
2	2	6.96441
2	2	6.24462
2	2	6.26699
2	2	7.49990
2	2	6.32207
1	1	-2.51792
2	2	6.24479
1	1	-4.71366
2	2	6.78709
2	2	4.95617
2	2	6.88581
2	2	6.31895
2	2	6.26754
2	2	7.09454
2	2	6.24646
2	2	6.66063
2	2	6.24339
2	2	7.03105
2	2	6.70415
2	2	6.25317
2	2	6.61968
2	2	6.98185
2	2	6.24333
2	2	6.79229
2	2	10.95587
2	2	6.24333
2	2	6.55089
1	1	-3.27196
2	2	6.39643
2	2	6.66791
1	1	-2.79145
2	2	6.27425
1	1	-4.70301
2	2	6.89151
2	2	6.27172
2	2	6.73263
2	2	6.94399
2	2	6.91355
2	2	6.27592
2	2	6.26503
2	2	6.63287
2	2	6.79137
1	1	-2.90749
2	2	6.26790
2	2	6.81763
2	2	6.41930
1	1	-3.37868
2	2	6.60692
2	2	6.79378
2	2	6.89151
2	2	6.26561
2	2	6.73420
2	2	6.97334
2	2	6.79953
2	2	6.27107
2	2	6.24336
2	2	9.08193
2	2	6.25045
2	2	6.48352
2	2	5.98200
2	2	6.71262
2	2	7.07112
2	2	6.24339
2	2	6.52205
2	2	6.67641
2	2	6.73082
2	2	6.89861
2	2	6.24841
2	2	6.66206
2	2	6.24334
2	2	6.24521
1	1	-2.37014
2	2	6.72528
2	2	7.15686
2	2	6.79004
2	2	6.24334
2	2	6.46387
2	2	7.14569
2	2	6.25457
1	1	-6.53455
2	2	6.47978
2	2	7.11024
2	2	6.33007
2	2	6.87460
2	2	6.24464
1	1	-3.03156
2	2	8.78640
2	2	6.26457
2	2	6.71107
2	2	6.24919
2	2	6.55303
2	2	6.96906
2	2	6.95040
2	2	6.72965
2	2	6.84219
2	2	6.65705
2	2	6.92724
2	2	6.27155
2	2	6.67366
2	2	6.89869
2	2	6.88581
2	2	6.25675
2	2	6.24944
2	2	6.65074
2	2	7.04854
2	2	7.22000
2	2	6.78506
2	2	6.97021
2	2	6.92377
2	2	6.24336
1	1	-5.09026
2	2	6.94850
2	2	6.28494
2	2	6.60856
2	2	7.10158
1	1	-2.71378
2	2	6.33529
2	2	6.70456
1	1	-2.82393
2	2	6.70415
2	2	12.61916
2	2	6.84242
2	2	6.27221
2	2	6.24364
2	2	6.93142
2	2	4.77746
2	2	6.65684
1	1	-5.01139
1	1	-2.66080
1	1	-2.62333
2	2	7.13671
1	1	-3.20155
1	1	-3.31153
2	2	6.99964
2	2	8.98890
2	2	6.96906
2	2	6.63547
1	1	-2.04437
1	1	-3.45981
2	2	6.78232
1	1	-3.80136
2	2	6.24401
2	2	6.70456
2	2	6.91355
2	2	6.73388
1	1	-5.23945
1	1	-4.15868
2	2	6.73324
2	2	6.24341
2	2	8.60704
2	2	6.68371
2	2	7.00871
2	2	7.21779
1	1	-3.10507
2	2	6.24531
2	2	6.24452
2	2	6.67761
2	2	6.57359
1	1	-4.04458
2	2	7.17404
2	2	6.27714
2	2	6.67626
2	2	7.07112
2	2	6.24884
2	2	6.53696
2	2	8.10140
2	2	7.05031
1	1	-2.98175
2	2	6.85867
2	2	6.97455
1	1	-3.49200
2	2	6.37858
1	1	-2.04728
2	2	7.05030
2	2	6.25832
2	2	6.75355
2	2	7.80990
2	2	6.26950
2	2	7.96551
2	2	6.28460
1	1	-3.91805
2	2	6.27908
2	2	9.41670
2	2	5.32780
2	2	6.24335
2	2	6.94215
1	1	-2.58739
2	2	6.86967
2	2	6.79570
2	2	7.04475
2	2	6.93143
1	1	-2.72742
2	2	6.88091
2	2	7.40541
2	2	6.26576
2	2	6.26561
1	1	-2.92211
1	1	-1.16260
2	2	6.68520
2	2	6.71957
2	2	6.24406
2	2	6.30524
2	2	6.96441
2	2	7.19359
2	2	7.43912
2	2	6.28095
1	1	-2.68185
2	2	6.24337
2	2	6.24358
2	2	6.85672
1	1	-3.35443
2	2	7.10031
2	2	7.80559
2	2	6.24335
2	2	6.53206
2	2	6.24336
1	1	-4.41027
2	2	6.63547
2	2	6.25817
1	1	-2.44387
1	1	-3.37001
2	2	6.26470
2	2	6.59249
1	1	-3.27713
2	2	6.49226
2	2	6.96202
1	1	-2.10313
1	1	-3.65306
1	1	-1.40396
2	2	6.69556
2	2	1.78773
1	1	-4.15553
2	2	6.88196
1	1	-2.98626
1	1	-2.79477
1	1	-2.11123
2	2	5.24355
2	2	6.25379
2	2	6.29538
2	2	6.85252
2	2	6.25642
2	2	5.93353
2	2	6.64393
2	2	6.24334
2	2	6.33240
1	1	-2.99689
2	2	6.73420
2	2	6.61634
2	2	6.25438
2	2	6.26789
2	2	3.61990
2	2	7.06314
2	2	6.25522
2	2	6.59378
2	2	6.24334
1	1	-2.93213
1	1	-1.32035
2	2	6.43481
2	2	6.73082
2	2	6.26948
2	2	6.25982
2	2	6.24479
2	2	6.85252
2	2	6.24335
2	2	6.28844
2	2	7.04675
2	2	6.27953
2	2	6.29862
2	2	6.65684
2	2	10.95845
2	2	6.24337
2	2	6.65684
2	2	6.25314
1	1	-4.82788
2	2	7.13243
2	2	7.28066
1	1	-2.79052
2	2	6.25763
2	2	6.37423
1	1	-3.09462
1	1	-1.62903
1	1	-3.04800
2	2	6.85622
2	2	6.27023
2	2	6.26887
2	2	6.26923
2	2	6.24338
2	2	6.62385
2	2	6.34522
2	2	6.55428
2	2	7.14123
2	2	6.24337
2	2	6.91355
1	1	-4.19953
2	2	6.52158
2	2	6.84242
2	2	6.56805
2	2	6.24334
2	2	6.59378
2	2	6.59957
1	1	-3.39663
2	2	6.57080
2	2	6.24337
2	2	6.24337
2	2	7.33734
2	2	6.24552
2	2	6.68751
2	2	7.61651
1	1	-3.45981
2	2	6.54166
2	2	7.07160
2	2	6.24406
2	2	6.94399
2	2	6.24380
2	2	6.26561
2	2	6.88091
2	2	6.42732
1	1	-3.45981
2	2	6.78595
1	1	-5.90547
2	2	6.24334
1	1	-5.52062
2	2	5.82483
2	2	7.00018
2	2	7.04652
2	2	6.59378
2	2	6.25232
2	2	6.51109
2	2	6.59957
2	2	7.36403
2	2	6.58581
2	2	6.77847
2	2	6.24335
2	2	7.16246
2	2	6.24337
2	2	6.24335
1	1	-4.74766
2	2	6.89869
2	2	8.48926
2	2	6.71690
2	2	7.13692
2	2	6.70456
2	2	6.98185
2	2	6.87765
2	2	6.24443
2	2	6.71957
1	1	-4.15408
1	1	-3.67384
1	1	-2.24214
2	2	7.08155
2	2	6.88091
2	2	6.24482
2	2	7.15852
1	1	-2.46691
2	2	6.65074
2	2	3.56362
2	2	6.24417
1	1	-4.76883
2	2	6.48184
2	2	7.18455
2	2	12.12006
2	2	6.44164
1	1	-2.71159
2	2	6.92164
2	2	6.29400
1	1	-7.40693
2	2	8.02539
2	2	6.24334
2	2	6.63855
2	2	7.04854
2	2	6.26302
2	2	6.88530
2	2	7.17214
1	1	-1.27090
2	2	7.05776
2	2	6.24344
1	1	-2.74572
2	2	6.53059
2	2	6.88904
2	2	6.61968
2	2	6.80774
1	1	-3.50157
2	2	6.54368
2	2	7.09112
2	2	7.26418
2	2	6.28079
2	2	6.84959
2	2	6.24339
1	1	-3.80404
2	2	6.48914
2	2	6.26168
2	2	6.30592
2	2	7.16246
2	2	6.61968
2	2	11.94377
2	2	6.24334
2	2	6.79156
2	2	6.24337
2	2	6.78591
2	2	6.51598
1	1	-4.29127
2	2	7.95677
1	1	-3.01950
2	2	6.67809
2	2	7.01257
2	2	6.24356
2	2	6.28263
1	1	-1.90601
1	1	-2.65597
2	2	6.58169
2	2	6.24952
2	2	6.53358
1	1	-2.61671
1	1	-2.09238
2	2	6.26561
2	2	6.85622
2	2	6.33306
2	2	6.63547
1	1	-2.74252
2	2	6.91186
2	2	6.28720
2	2	6.24335
2	2	6.94728
2	2	6.85252
2	2	9.81844
2	2	6.24443
1	1	-2.64497
2	2	6.25156
1	1	-4.31143
1	1	-2.49286
2	2	6.26809
2	2	5.10493
2	2	6.68782
2	2	6.68824
2	2	6.24443
2	2	6.48924
1	1	-2.56976
2	2	6.27533
2	2	7.10798
2	2	6.66835
2	2	7.24670
2	2	6.28996
2	2	6.26287
2	2	7.08155
1	1	-4.89327
2	2	6.68628
2	2	6.54226
2	2	6.74377
2	2	8.22538
2	2	6.26922
2	2	7.08155
2	2	6.66206
1	1	-3.47387
1	1	-2.33639
2	2	10.90045
2	2	6.24406
2	2	6.28024
2	2	6.26948
2	2	6.56271
2	2	6.24553
1	1	-1.93947
2	2	10.70786
2	2	6.24333
1	1	-1.55967
1	1	-2.57308
1	1	-4.82334
2	2	7.04819
2	2	6.76366
2	2	6.50581
2	2	6.24376
1	1	-2.93452
2	2	6.24343
2	2	6.28181
2	2	6.26887
1	1	-2.14335
2	2	7.21616
2	2	6.55137
2	2	6.86493
2	2	6.59248
2	2	7.05031
2	2	6.97510
2	2	7.04846
2	2	6.50539
2	2	7.19355
2	2	6.27953
2	2	6.25957
2	2	6.25578
1	1	-3.78843
2	2	6.88235
2	2	6.24481
2	2	6.61346
2	2	6.73324
2	2	6.26168
2	2	6.26629
2	2	6.25116
2	2	6.64446
2	2	6.66206
2	2	7.12401
1	1	-3.11019
1	1	-4.15868
1	1	-4.16361
2	2	6.25697
2	2	6.26379
2	2	6.64358
1	1	-2.12455
2	2	6.35613
2	2	6.24398
2	2	6.88581
2	2	6.88172
2	2	6.88869
2	2	6.95201
1	1	-1.95387
1	1	-3.46385
2	2	6.24334
2	2	6.83507
2	2	6.89869
1	1	-5.08717
2	2	6.83141
2	2	6.80347
2	2	6.89963
